,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.002173120332200272,0.5678660003875432,0.5394920481348024,0.28392587314362816,0.4542743699476123,0.5729236464693167,softmax_from_reward_beta=-1,0
1,0.0019892511161234178,0.6708921461197788,0.7682581809797725,0.3269036032228075,0.47379750458803027,0.6051884148164695,softmax_from_reward_beta=5,0
2,0.003599999999999999,0.8990220579007197,3.6066900149586556,0.6630883079472447,0.446906532458961,0.5297938421323546,greedy_beta=0.2,0
3,0.0023999999999999994,0.6443550359666885,0.604354862202321,0.31556466421977836,0.39365499530360104,0.5132415127656856,greedy_beta=0.6,0
4,0.001246382709107902,0.7362308278010056,0.7570455939387988,0.3206393139969235,0.4924735586307943,0.7083831978288493,content_based_filtering_,0
5,0.0020631936037588667,0.6404480066570072,0.725686433588994,0.3340613093874929,0.44913546024262907,0.5992756913337262,softmax_from_reward_beta=-1,1
6,0.0016889652600608244,0.6282490149415306,0.5992743482342362,0.3039797032860472,0.3987246244184207,0.6328716708820026,softmax_from_reward_beta=5,1
7,0.003999999999999999,0.22504941604829698,0.14817718786146844,0.1579424271660105,0.33970877396408466,0.5617356461170298,greedy_beta=0.2,1
8,0.0019999999999999996,0.5390521641766914,0.44453156358440526,0.2623982926628547,0.31640033507719634,0.5808747122778359,greedy_beta=0.6,1
9,0.0013285019392260328,0.7468783032670352,0.8749858319462314,0.35843180902666644,0.47681027129106224,0.7062774516601346,content_based_filtering_,1
10,0.0021182222786647015,0.6067184336560417,0.6168977265557847,0.3048442822477219,0.42892791383713486,0.593586015481307,softmax_from_reward_beta=-1,2
11,0.002337861706392095,0.5563943130920739,0.5348309117719874,0.28062121819324537,0.34400247311824933,0.5751697056353317,softmax_from_reward_beta=5,2
12,0.002799999999999999,0.23530626844787458,0.11145384952122607,0.18355786067153151,0.6726991847101599,0.641440899960694,greedy_beta=0.2,2
13,0.0019999999999999996,0.48725515590993324,0.33436154856367817,0.23250286029105344,0.41469839242845774,0.6114034917742674,greedy_beta=0.6,2
14,0.0012379023789177643,0.7001194994359395,0.6433896014737787,0.3091237633070226,0.5016197228301317,0.7100931709791776,content_based_filtering_,2
15,0.0021262276569480056,0.6290337565839739,0.7190965551880883,0.33095151913064613,0.3175492902994156,0.5791445996937438,softmax_from_reward_beta=-1,3
