,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
16,0.0010167442894901716,0.4814694070787032,0.42053921164233393,0.21893793625373223,0.36556755303032695,0.5434931939783303,softmax_from_reward_beta=5,3
17,0.0021999999999999997,0.16022646737760035,0.1022216632712484,0.1737386765286616,0.05566844270378351,0.2909971739689347,greedy_beta=0.2,3
18,0.0007999999999999999,0.8685674330093656,1.784832669139572,0.2666616745288881,0.548323231600225,0.6588589364285151,greedy_beta=0.6,3
19,0.0007154713089474701,0.601100391381726,0.5624505635390683,0.23991609578498013,0.43641390581429007,0.6405022206440272,content_based_filtering_,3
20,0.0010796523343749671,0.5557419670487453,0.5648265236218353,0.2335710568118915,0.4210739779360592,0.534684471535452,softmax_from_reward_beta=-1,4
21,0.0008843565692230983,0.5967239041843881,0.5979113606828843,0.22963460714525735,0.4195827811956406,0.5823827996066459,softmax_from_reward_beta=5,4
22,0.0029999999999999996,0.39670269705943567,0.34814389779198296,0.18243042707048648,0.3157818664144725,0.3964443166160313,greedy_beta=0.2,4
23,0.0017999999999999997,0.3400873032434648,0.35833337793563796,0.1721502039460987,0.4174787620827556,0.5731146970435267,greedy_beta=0.6,4
24,0.0007090900772108743,0.6545389195494566,0.7110154701865741,0.2449733206467399,0.4958581040203571,0.6407999351983497,content_based_filtering_,4
25,0.0009353019991362192,0.5840006092705969,0.5728515819280802,0.23716748323746725,0.5414020014218986,0.5759123343024992,softmax_from_reward_beta=-1,5
26,0.0012655194602523997,0.5478573150416491,0.602344454934742,0.2558724328461983,0.2865411435505375,0.4938649966245051,softmax_from_reward_beta=5,5
27,0.0014,0.22216244787681233,0.10317083078850485,0.14984371748756165,0.25040690243802965,0.4389211138647336,greedy_beta=0.2,5
28,0.0014,0.4431887031188402,0.3095124923655145,0.18740775275102056,0.46696301586553457,0.525430205747486,greedy_beta=0.6,5
29,0.0006250561555045385,0.6811849454854668,0.6720377691251878,0.24719259759676976,0.5554036144716665,0.6656920152401878,content_based_filtering_,5
30,0.0009908777850502724,0.5496339355152475,0.5364244550516081,0.24220834369060992,0.4079261322915554,0.5521595577978234,softmax_from_reward_beta=-1,6
31,0.0013724061238960421,0.4956506171889368,0.5058123253509127,0.2530017641780452,0.42906197034940124,0.4636497285121689,softmax_from_reward_beta=5,6
32,0.0006,0.3789736593480646,0.10613400462442786,0.14418207041552325,0.2035631439164281,0.48611000918823316,greedy_beta=0.2,6
33,0.0017999999999999997,0.34086422212374234,0.31840201387328354,0.1706391805603977,0.41557259880192576,0.5346202328331878,greedy_beta=0.6,6
34,0.0007202288726756775,0.6402882645158452,0.6148939995660785,0.25664827408788937,0.4946250139977783,0.6289919730893836,content_based_filtering_,6
35,0.000980806959488857,0.5536025287670132,0.5476179035578729,0.2314345127967129,0.4635676754303277,0.550705228376228,softmax_from_reward_beta=-1,7
36,0.001406912920315166,0.47672908056124563,0.47834592309752993,0.2294547953079891,0.26520814044750296,0.46411598460688924,softmax_from_reward_beta=5,7
37,0.0029999999999999996,0.21789262170537574,0.20259262056451394,0.15269071144868065,0.2946957657821476,0.3607733094465947,greedy_beta=0.2,7
38,0.0012,0.39153682676037943,0.32309583868041714,0.19963864560437253,0.26099590196833017,0.47346125596622923,greedy_beta=0.6,7
39,0.0007537732517285705,0.5995900053072353,0.5612377941420191,0.23080111057846284,0.4247172483503818,0.6159056526531806,content_based_filtering_,7
40,0.0011134881250033412,0.5324915119600236,0.5117751111124429,0.21018081568076943,0.2640500874333084,0.5124234778393157,softmax_from_reward_beta=-1,8
41,0.0010321260400515079,0.5810419790063254,0.5941287615295052,0.22422615185352346,0.35661910093855115,0.5229459342381697,softmax_from_reward_beta=5,8
42,0.0013999999999999998,0.22705951734069227,0.10254163833476741,0.12659552499331692,0.23797968567162753,0.5799670158084445,greedy_beta=0.2,8
43,0.0019999999999999996,0.42765764210196244,0.3076249150043022,0.17544636550816184,0.485014986269176,0.48836061239478995,greedy_beta=0.6,8
44,0.000716941106724823,0.6539334032048747,0.6289760511959473,0.21348529168352387,0.5608520944155753,0.6257966107212335,content_based_filtering_,8
45,0.0009664432293299938,0.5594054117659776,0.5418420954727585,0.21741213514371088,0.38359991436824203,0.5680149076762881,softmax_from_reward_beta=-1,9
46,0.0015223506049951276,0.3430676047363945,0.30722389567536845,0.1884176471680582,0.22372671369276942,0.42817683602749873,softmax_from_reward_beta=5,9
47,0.0006000000000000001,0.3795802096180055,0.10155029325637781,0.10275412333638037,0.499864127015695,0.6899833001337837,greedy_beta=0.2,9
48,0.0012,0.431320773104118,0.3046508797691334,0.15780503805596038,0.31060148392431436,0.577047355783272,greedy_beta=0.6,9
49,0.0006444400495572559,0.6543914743976279,0.6306066741909874,0.2260862278577443,0.3646031925808638,0.6570475465520401,content_based_filtering_,9
