,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.001906878340761727,0.5779347851515351,0.5303782043610851,0.26547115312403646,0.1449616134762764,0.5982267574123872,softmax_from_reward_beta=-1,0
1,0.0016180573866378274,0.5295929259184297,0.38468567615118754,0.22202483699249206,0.11616037482116372,0.6521909564077639,softmax_from_reward_beta=5,0
2,0.0015999999999999996,0.3065084832508176,0.10216770348493366,0.15476274071832205,0.1251622550562024,0.4771669903057208,greedy_beta=0.2,0
3,0.0021999999999999993,0.42676772052683004,0.306503110454801,0.20024983991117604,0.11628726460784673,0.5415466465208235,greedy_beta=0.6,0
4,0.0011356460076555218,0.7358257810579626,0.644888945191926,0.3104890947925725,0.16921731462702155,0.7308672608394703,content_based_filtering_,0
5,0.001969314471678101,0.5300029456758216,0.44713208149227435,0.23859894505631268,0.12587055058777333,0.5888118074645012,softmax_from_reward_beta=-1,1
6,0.001923329201305242,0.6065654642997965,0.6208224079714498,0.29156345926601435,0.14564847343415022,0.586853635103606,softmax_from_reward_beta=5,1
7,0.0031999999999999993,0.9284942481769152,4.813778626945036,0.7372487858197012,0.48112438360136,0.479328309971992,greedy_beta=0.2,1
8,0.0017999999999999997,0.42857122538616843,0.2610383295370733,0.15926789784282044,0.11096781642735004,0.612562403516329,greedy_beta=0.6,1
9,0.001210664809689317,0.6856724647145562,0.5701878020649491,0.2816693428356862,0.26648557096906006,0.7244209636665023,content_based_filtering_,1
10,0.0019577787716264965,0.6500974976161733,0.7291603578960927,0.3184994746255293,0.1482761100307107,0.5920538584831606,softmax_from_reward_beta=-1,2
11,0.001942050100641666,0.60378092003101,0.6209810845670729,0.2917539205602377,0.13075253276899457,0.5782944635178838,softmax_from_reward_beta=5,2
12,0.0012,0.4292118181279379,0.15592066469087956,0.1584520126009811,0.18824249894171954,0.7468080905273932,greedy_beta=0.2,2
13,0.0025999999999999994,0.48679345118073103,0.46776199407263863,0.24450342855102192,0.13268467244505883,0.527741795918339,greedy_beta=0.6,2
14,0.0010755786030347569,0.8327057941879081,1.1916799941204712,0.4362460698300639,0.2413215531874448,0.7526424774599605,content_based_filtering_,2
15,0.001978791799630269,0.6330704598036787,0.6711867082326591,0.31202419402047127,0.17569696461409332,0.5898491368021034,softmax_from_reward_beta=-1,3
16,0.0018059289233227553,0.6772404998423746,0.6769897660540345,0.31627904498795456,0.14443824268877506,0.6045059042625048,softmax_from_reward_beta=5,3
17,0.0023999999999999994,0.6750818394260927,0.6461934790057646,0.28615815243903825,0.12487846209295093,0.610744954984127,greedy_beta=0.2,3
18,0.0014,0.5681054542517465,0.36438381803887243,0.22043595055913626,0.2126533362865448,0.6329218360694161,greedy_beta=0.6,3
19,0.0011491501901815847,0.7884530611079846,0.8717333935661856,0.37982686923950676,0.2695154589279555,0.7284442162640523,content_based_filtering_,3
20,0.0018855354507384503,0.5995136362885741,0.5249768036217328,0.26004558090909086,0.15570119388401507,0.606642419887555,softmax_from_reward_beta=-1,4
21,0.0018070496978776105,0.5262429062451767,0.383541076423556,0.2111749712501724,0.13457080140709876,0.6228369759599713,softmax_from_reward_beta=5,4
22,0.002799999999999999,0.15537073481572145,0.09309357224017777,0.09626516587459201,0.05331900952756405,0.44941085961436095,greedy_beta=0.2,4
23,0.0017999999999999997,0.48400193238189465,0.27928071672053323,0.19172153847344828,0.1378619956150651,0.5665867670035425,greedy_beta=0.6,4
24,0.0012104055264564883,0.7216059172329152,0.6076584333371179,0.28619619570008137,0.22672646372765304,0.7296535726500997,content_based_filtering_,4
25,0.002006945048483411,0.5013665753487024,0.4199493234483151,0.21954558176658645,0.12929982395470144,0.5851939062766217,softmax_from_reward_beta=-1,5
26,0.0020602040526366077,0.47580516678243506,0.40581644804342165,0.20464431360774227,0.14955627187900244,0.5801114533647606,softmax_from_reward_beta=5,5
27,0.00040000000000000013,0.5140011607986491,0.08493634307658922,0.10639412826737286,0.08982558211684227,0.5847967714153419,greedy_beta=0.2,5
28,0.0019999999999999996,0.4110512068410394,0.25480902922976767,0.15576648921029726,0.08718446082621813,0.5434196760270931,greedy_beta=0.6,5
29,0.0012986692493432046,0.7303296896946833,0.7209085738391556,0.30908068307604913,0.25149061183445154,0.7081354706023415,content_based_filtering_,5
30,0.0021642193882978954,0.5775464262735002,0.5896644926656835,0.2807615953109641,0.1303122181594372,0.5606136582827234,softmax_from_reward_beta=-1,6
31,0.0018801259054303894,0.6254802924338346,0.6513182412164413,0.28828890943176017,0.14067754782736303,0.614244109917818,softmax_from_reward_beta=5,6
32,0.002399999999999999,0.8863079124418758,2.884330509229393,0.5328570328328606,0.19670399635657668,0.6781052936119863,greedy_beta=0.2,6
33,0.0015999999999999999,0.5149825498660889,0.33773475723950225,0.20456039153533478,0.10914067390188575,0.6031067523858887,greedy_beta=0.6,6
34,0.001320380193412516,0.7230808598199185,0.7490323639858473,0.32779275312075257,0.2224599357973784,0.7067621138788586,content_based_filtering_,6
35,0.002047977917374699,0.5568320655860721,0.4924593617527235,0.25563237291247587,0.1254027516245842,0.5707678023901732,softmax_from_reward_beta=-1,7
36,0.0020002280205931393,0.5762094077241771,0.5386413165334796,0.28068065683119575,0.1495040121898055,0.5865536642020301,softmax_from_reward_beta=5,7
37,0.0023999999999999994,0.1542187228974062,0.10613222434651494,0.09602403960611255,0.07867291075084358,0.6049290356300466,greedy_beta=0.2,7
38,0.0019999999999999996,0.8184530992598693,1.4222308865482003,0.4570537730838661,0.10970555001497269,0.635668938257898,greedy_beta=0.6,7
39,0.0013525279389545676,0.706642833181959,0.6353815855765784,0.3046522399776824,0.20277707610279322,0.6980767187323903,content_based_filtering_,7
40,0.0020434529899981107,0.5785022774602462,0.5328104147149048,0.2830625342491423,0.17612786780297757,0.5714144455413116,softmax_from_reward_beta=-1,8
41,0.0019014329334030337,0.6618463599877155,0.7161063607371386,0.3226226308702696,0.112807308614254,0.5921945671374792,softmax_from_reward_beta=5,8
42,0.0023999999999999994,0.372083124725822,0.1700656915615424,0.1446142337421984,0.12045028401166201,0.6347349146587579,greedy_beta=0.2,8
43,0.0017999999999999993,0.540959289493185,0.364837566886744,0.22790615383821045,0.12170047746598721,0.5662835703444248,greedy_beta=0.6,8
44,0.0011645291462498166,0.7911397811532421,0.8476363594410163,0.386659016999631,0.2339640288669616,0.7286240355438525,content_based_filtering_,8
45,0.002137191995903009,0.5969491456515775,0.6231180594361558,0.2885823604045356,0.14149114579707384,0.5639888227297217,softmax_from_reward_beta=-1,9
46,0.0024333375326961483,0.5995574059642815,0.7299681380150619,0.30184945340456154,0.1335281187221408,0.5430753825544152,softmax_from_reward_beta=5,9
47,0.0016,0.9459106544982633,2.495000565470502,0.46650104460507247,0.5723918452616781,0.7028931648301445,greedy_beta=0.2,9
48,0.0021999999999999993,0.4789020473347847,0.3828479927904918,0.21089012888216294,0.13342715500295163,0.5906795718535622,greedy_beta=0.6,9
49,0.001078043216115649,0.7953980116204407,0.872540058520209,0.3648932548134118,0.3087295540922787,0.7460871119174717,content_based_filtering_,9
