,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.002095513639169076,0.5693958099802362,0.5393935526506682,0.2970044199350022,0.17099348399043082,0.5707063690348505,softmax_from_reward_beta=-1,0
1,0.0017739674479997324,0.5478066145033635,0.45779112043327247,0.27077423327641303,0.2558877107165754,0.6138903017003452,softmax_from_reward_beta=5,0
2,0.0008000000000000001,0.38717882739391807,0.10216770348493366,0.13733713300902314,0.27687358541600404,0.7941495463835302,greedy_beta=0.2,0
3,0.002999999999999999,0.23577805732391915,0.306503110454801,0.1599046084879845,0.11425048836320639,0.5455381661627916,greedy_beta=0.6,0
4,0.0010584027039949623,0.7668426563959898,0.6954514709807795,0.3675720205244802,0.32673016779311004,0.7462541786046462,content_based_filtering_,0
5,0.0019297449972487742,0.5154788622472743,0.4129745413870486,0.25073750095005765,0.13885635033249855,0.5961112533865877,softmax_from_reward_beta=-1,1
6,0.0021639390872606815,0.48500369332201687,0.409366846353778,0.24077505605000885,0.07595919366180896,0.556807155518247,softmax_from_reward_beta=5,1
7,0.0011999999999999997,0.2988997890226913,0.0870127765123578,0.12264295422780233,0.14577471413090826,0.7257719330530505,greedy_beta=0.2,1
8,0.0019999999999999996,0.40693437072387295,0.2610383295370733,0.18909512919938481,0.13627356199920176,0.5509391183899295,greedy_beta=0.6,1
9,0.0011510974326007395,0.7186532296178643,0.6353534378535372,0.3377316093065423,0.31229624193906785,0.7389897900747493,content_based_filtering_,1
10,0.0020551461702408716,0.6771731605122172,0.843772867087303,0.38350362147408773,0.17113959328830242,0.575907559550827,softmax_from_reward_beta=-1,2
11,0.0019397481862256899,0.5775977794346727,0.5501898605975205,0.30550700898424055,0.15554095572978258,0.6031876877666807,softmax_from_reward_beta=5,2
12,0.001999999999999999,0.3348299558518094,0.15592066469087956,0.15338911144569312,0.12285332614183427,0.5991358447613094,greedy_beta=0.2,2
13,0.0015999999999999996,0.5813325673672446,0.46776199407263863,0.26590665942231645,0.1661052751839161,0.6022628598115318,greedy_beta=0.6,2
14,0.0010206903536492202,0.8422896719985435,1.2124033465879878,0.49066408448400084,0.29139643975906077,0.7667479031418746,content_based_filtering_,2
15,0.0020182773762227645,0.6014586565700899,0.5922648546633442,0.31886194386526423,0.2239853358119726,0.5839698886531168,softmax_from_reward_beta=-1,3
16,0.0019861773767544536,0.6204438673550774,0.616007229667498,0.32538444531759736,0.24770556345023215,0.5924691766715651,softmax_from_reward_beta=5,3
17,0.0019999999999999996,0.3949888678902609,0.16542503465810698,0.17428925306598142,0.1705311389528215,0.5676417375727786,greedy_beta=0.2,3
18,0.0017999999999999993,0.535095334851705,0.36438381803887243,0.2274901749673516,0.1309471767023206,0.635440084366585,greedy_beta=0.6,3
19,0.0011124160183067918,0.8045376595717932,0.9230715494098474,0.43407934857736286,0.26387361335009335,0.7372236814596562,content_based_filtering_,3
20,0.0020263407611340206,0.5432251508263023,0.43979432983821526,0.2596934286647568,0.15480749834328889,0.577123331127444,softmax_from_reward_beta=-1,4
21,0.0018759905262565996,0.6895567145752959,0.8050004857332174,0.37756982724888016,0.13396677426993847,0.6070219895556925,softmax_from_reward_beta=5,4
22,0.002799999999999999,0.1746371694862138,0.09309357224017777,0.10702668950525261,0.04549990229681134,0.2939279543887647,greedy_beta=0.2,4
23,0.0015999999999999999,0.4709009245280588,0.27928071672053323,0.21061362888816557,0.21418797796964645,0.6683690095630184,greedy_beta=0.6,4
24,0.0011945351782179927,0.7286788858490933,0.6210377574208631,0.325017965098482,0.22422411484271287,0.7328830386759361,content_based_filtering_,4
25,0.001966114766264523,0.5450538635081855,0.46892951544077227,0.2597298499728225,0.1846252321228385,0.5927273306395547,softmax_from_reward_beta=-1,5
26,0.0021450357105539685,0.5275708362725654,0.47054065030561626,0.26619105081427336,0.13319875505194068,0.5740145278357368,softmax_from_reward_beta=5,5
27,0.0019999999999999996,0.16875404500053445,0.08493634307658922,0.10184605204320704,0.34802054170705377,0.528855218290005,greedy_beta=0.2,5
28,0.0015999999999999996,0.4694151914417878,0.25480902922976767,0.19124597935225746,0.13959585317224263,0.5569333322177724,greedy_beta=0.6,5
29,0.0012143386661248032,0.759358112300434,0.7879860348027803,0.3639735906442451,0.24069371821638197,0.7249193047376582,content_based_filtering_,5
30,0.0020162858449941454,0.5694873261696793,0.555217088955223,0.29340399604719075,0.17194084943830967,0.5824009697141889,softmax_from_reward_beta=-1,6
31,0.001903057006942626,0.5519319644642519,0.46071864466187895,0.2672244395211497,0.14351176227629184,0.5958304818431511,softmax_from_reward_beta=5,6
32,0.0016,0.30238570264967257,0.11257825241316742,0.11506730414785937,0.12439534503035247,0.6882170805350438,greedy_beta=0.2,6
33,0.002999999999999999,0.40596955611247565,0.33773475723950225,0.2197685307662956,0.10058944545686245,0.5069748663389668,greedy_beta=0.6,6
34,0.0011853181948711642,0.7515512212637698,0.8093258445102692,0.38209049123721306,0.24027388849295675,0.7289503622024978,content_based_filtering_,6
35,0.0019604255400927913,0.5927497109065653,0.5458052596887218,0.29925564279629063,0.15413854705542326,0.5870015851897883,softmax_from_reward_beta=-1,7
36,0.001712117353354227,0.6182152867877904,0.5409839232919729,0.2923233706289532,0.17680489740148186,0.6358555573982297,softmax_from_reward_beta=5,7
37,0.0015999999999999996,0.17445022216062864,0.10613222434651494,0.10367109510044106,0.10242179268971086,0.6046374239472359,greedy_beta=0.2,7
38,0.0017999999999999997,0.4815255160823683,0.3183966730395447,0.22122820724241038,0.12077675838768483,0.5850940660045867,greedy_beta=0.6,7
39,0.0012493997314645094,0.726957122477589,0.6581879003755432,0.3471374562541613,0.15159253804013134,0.7174219457820151,content_based_filtering_,7
40,0.0019772745549358453,0.5963802375360566,0.5598894291684073,0.3166135069394071,0.17607060360908508,0.5859928028939069,softmax_from_reward_beta=-1,8
41,0.0015464492452189798,0.6940234847263804,0.681582513802716,0.3707964220278598,0.18320791055634617,0.6464360599649325,softmax_from_reward_beta=5,8
42,0.002399999999999999,0.25806039737934944,0.12161252229558134,0.1090083846297938,0.1401532773450017,0.6784985648354998,greedy_beta=0.2,8
43,0.0017999999999999997,0.5111022202026905,0.364837566886744,0.2646974264317076,0.20723639322072268,0.5851097548928117,greedy_beta=0.6,8
44,0.0010755715658960514,0.8029078274898198,0.8470451880235037,0.4291188395801103,0.34382459296099843,0.7453487266004167,content_based_filtering_,8
45,0.0018215580145205608,0.6728577000164863,0.7605250374824343,0.35616557455869496,0.1585728786662221,0.6141892918049835,softmax_from_reward_beta=-1,9
46,0.002254617674698179,0.5311972712140155,0.4921409300183865,0.28326843497718995,0.10366556913219392,0.5245974990115703,softmax_from_reward_beta=5,9
47,0.0031999999999999993,0.1773488022596767,0.12761599759683062,0.13138634113150324,0.14237767610698937,0.49820406222870156,greedy_beta=0.2,9
48,0.002599999999999999,0.4393387499162054,0.3828479927904918,0.23017450997950611,0.12458202739804983,0.6129534671386564,greedy_beta=0.6,9
49,0.000984121479056525,0.8250562969337629,0.9623817716846577,0.42942490267116784,0.2828584257159382,0.7684800970524585,content_based_filtering_,9
