,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.0020065755010527037,0.6151008512429135,0.6346594005253922,0.3130612864669634,0.18046133178472518,0.5820750900707153,softmax_from_reward_beta=-1,0
1,0.0018482438321436065,0.7024752663221634,0.8560510263107827,0.37143383176408784,0.16637539326865225,0.6159600237796469,softmax_from_reward_beta=5,0
2,0.0012,0.3604013576613954,0.11906731688815572,0.1304283754953396,0.18800339878350497,0.6932345473470187,greedy_beta=0.2,0
3,0.0017999999999999993,0.4858409236542704,0.3572019506644672,0.224386645490629,0.13735824394226073,0.5794590439463674,greedy_beta=0.6,0
4,0.0014299269078302927,0.6831825088537887,0.6527568393661278,0.3195159779304636,0.20985662111081183,0.6770539569361238,content_based_filtering_,0
5,0.0020767047831343286,0.6405754329220639,0.7700729515098882,0.33338443490650704,0.2106951751112938,0.577333635821199,softmax_from_reward_beta=-1,1
6,0.0017553224580804363,0.5954394674152846,0.5703277142710376,0.29434025222812765,0.16969193569105118,0.6165081789874012,softmax_from_reward_beta=5,1
7,0.002399999999999999,0.44138852415486024,0.2593519738637659,0.1922264958206538,0.1752142912875861,0.6087470469839441,greedy_beta=0.2,1
8,0.0015999999999999999,0.5617068897290732,0.4073417889002582,0.24388983239794124,0.16841739814728499,0.565455624173338,greedy_beta=0.6,1
9,0.0011997822979841954,0.7317737562812393,0.8035914152626564,0.36272643071980426,0.21202191476151347,0.7223575444262278,content_based_filtering_,1
10,0.0019461699180215546,0.5940869530712642,0.5975623168464885,0.29010638120430127,0.1662854142934084,0.589413850650431,softmax_from_reward_beta=-1,2
11,0.0026869390563766565,0.5123833057869724,0.5715235954427464,0.27980690374521716,0.1324320754064247,0.4850344874917993,softmax_from_reward_beta=5,2
12,0.002399999999999999,0.4116927364075133,0.2677348534902351,0.19919438942431797,0.06935865738987923,0.5503094435068866,greedy_beta=0.2,2
13,0.0023999999999999994,0.6644579566630614,0.7094365583563799,0.3124332298763367,0.1873775512650609,0.585839173126202,greedy_beta=0.6,2
14,0.0012482483527716038,0.7062085613274236,0.6724126452410268,0.3234398665538398,0.21095200833678246,0.7147413156250311,content_based_filtering_,2
15,0.0020033495314906763,0.5957949385501223,0.6099596875811675,0.299996749442638,0.22113556120544672,0.5875128271252554,softmax_from_reward_beta=-1,3
16,0.0016697980391212216,0.6095658793113816,0.5577638159346966,0.2753836266821113,0.19448336981795727,0.6676690369559476,softmax_from_reward_beta=5,3
17,0.002799999999999999,0.1806367788764147,0.11370417174252924,0.10612938633153947,0.0794943385720253,0.5680662392843816,greedy_beta=0.2,3
18,0.0025999999999999994,0.3980923137477182,0.3411125152275877,0.2062107119421259,0.1290179485976696,0.5454427195209114,greedy_beta=0.6,3
19,0.0011554132677745173,0.739915283188698,0.7483174404010194,0.35806038424540615,0.26578565540537236,0.7276012638296732,content_based_filtering_,3
20,0.002065502515419879,0.586320393352842,0.5823005452611829,0.2852869587105317,0.1752378336340189,0.5679511966067016,softmax_from_reward_beta=-1,4
21,0.0017053869340333543,0.6381051456508368,0.612026632976342,0.2853921468225192,0.1622648522257805,0.6376811427632886,softmax_from_reward_beta=5,4
22,0.003999999999999999,0.15894438050229967,0.12427668169640539,0.11713543531867683,0.08140161943994463,0.4411982123891454,greedy_beta=0.2,4
23,0.0025999999999999994,0.43946809952532323,0.37283004508921613,0.20272451517104342,0.16134532496333123,0.5462758797818906,greedy_beta=0.6,4
24,0.0011214969101309468,0.7767450772408101,0.8064834641778903,0.35759934682033245,0.2602668861635029,0.7365056063072668,content_based_filtering_,4
25,0.0021193080246539545,0.5025468054439428,0.4481835888688549,0.24341770885338815,0.13696517983078957,0.5644612752385942,softmax_from_reward_beta=-1,5
26,0.002139294270505108,0.5215301235418122,0.5564624129114079,0.27886918048454745,0.12420482515729964,0.5718498951357678,softmax_from_reward_beta=5,5
27,0.001999999999999999,0.11551951127441978,0.0910330979098757,0.10437440115166487,0.15479003538005054,0.6314259548405801,greedy_beta=0.2,5
28,0.002599999999999999,0.3320882123078999,0.2730992937296271,0.17866483556666182,0.13154166013747454,0.47222527287421756,greedy_beta=0.6,5
29,0.0012255336450817272,0.6199404282019054,0.4675441579415624,0.26885709229825194,0.20934277088940142,0.7161844072131706,content_based_filtering_,5
30,0.001997140835254323,0.5969067327968828,0.6249224644351891,0.30155251332370564,0.18270097462832927,0.5841518427270369,softmax_from_reward_beta=-1,6
31,0.002159953224226251,0.6195039702430274,0.7700270513358667,0.3360069838617596,0.21242553268745543,0.5679649244658115,softmax_from_reward_beta=5,6
32,0.006799999999999997,0.1082898056177636,0.1358256652170752,0.10138801352183185,0.12041909313295036,0.5126237453534973,greedy_beta=0.2,6
33,0.0028,0.41971185533990296,0.4074769956512255,0.21860283346545756,0.14104793391376733,0.5452890837177752,greedy_beta=0.6,6
34,0.0013374846804665695,0.7218031997935653,0.7647651347324741,0.35080457913231683,0.19072318320348858,0.6965819454471566,content_based_filtering_,6
35,0.002018546297371245,0.5471849840499391,0.5237941676768995,0.26901237928428823,0.16888477340340613,0.5793448290709625,softmax_from_reward_beta=-1,7
36,0.0013606234982015647,0.7194191547098607,0.8339324373180591,0.3480907791115663,0.26312945670820775,0.688463703969937,softmax_from_reward_beta=5,7
37,0.0015999999999999996,0.2699480401521054,0.11346623830535094,0.14015297926629247,0.17175618233531714,0.4984538695496433,greedy_beta=0.2,7
38,0.0015999999999999999,0.5128311695877524,0.3403987149160528,0.20730964889834502,0.21417542047798632,0.6311219846479164,greedy_beta=0.6,7
39,0.0010037504211586699,0.7422017904045662,0.7781430053004514,0.36300791069350613,0.29376171084772795,0.7593245932535232,content_based_filtering_,7
40,0.0019320603026053349,0.5646719408972599,0.5322802861144517,0.2692566021674236,0.21263568525761367,0.5938280006226684,softmax_from_reward_beta=-1,8
41,0.0016316134674652805,0.6170560345431065,0.5546009788896576,0.2725250503660732,0.27108213312085716,0.6529011903914568,softmax_from_reward_beta=5,8
42,0.003599999999999998,0.14004212395047433,0.11922930740943269,0.09675824011419294,0.1447954070903361,0.46918154464697087,greedy_beta=0.2,8
43,0.002799999999999999,0.4068315760401522,0.35768792222829804,0.2042641120849857,0.1620503973029554,0.5238673505004644,greedy_beta=0.6,8
44,0.0011910894280039294,0.6989607777750386,0.709802782338495,0.3296884934138145,0.33558539621159433,0.7242509292427216,content_based_filtering_,8
45,0.001965145150835489,0.4940121141340135,0.41100018119210663,0.23704140383499547,0.14490739391744137,0.5871886830324873,softmax_from_reward_beta=-1,9
46,0.0024118044813580034,0.5330164682077905,0.5486721481745631,0.2661617839726306,0.20840351327508688,0.5413951780541245,softmax_from_reward_beta=5,9
47,0.0015999999999999992,0.8828203821679255,1.883485263496064,0.4620687979467872,0.21598645611479877,0.6553101056649091,greedy_beta=0.2,9
48,0.0031999999999999993,0.3604965281495946,0.3342145398686699,0.2098633360534855,0.1369222317263484,0.49079328076143086,greedy_beta=0.6,9
49,0.0011980556147006632,0.6993122497839499,0.6959573192845243,0.3364456414763489,0.21749877783190458,0.7221287118749802,content_based_filtering_,9
