,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.09783624014037201,0.6506538022707118,0.6427693209958145,0.6299481092278917,0.5838765877261758,0.6423870490910534,softmax_from_reward_beta=-1,0
1,0.07086304844637996,0.6809359503816841,0.6519219374777031,0.6605437672567382,0.5566761731598526,0.6646282518960729,softmax_from_reward_beta=5,0
2,0.0976,0.5852572773837311,0.4900825437403473,0.5643968511708386,0.45852267348830356,0.6366607903806443,greedy_beta=0.2,0
3,0.10100000000000003,0.6824588456008612,0.7545641634447684,0.6652271335379116,0.449455796726048,0.6306289092539489,greedy_beta=0.6,0
4,0.03749103055741523,0.8124050402073203,0.8339582418875502,0.7766243753237345,0.7420442227078602,0.8009847128542499,content_based_filtering_,0
5,0.08677638929502998,0.7102419226015461,0.7773893745076036,0.6871990436179385,0.5917105970066041,0.6699978855763036,softmax_from_reward_beta=-1,1
6,0.19824090254269958,0.4061792214994986,0.4386308322967642,0.4009985710999778,0.32818964203074574,0.42923945796926455,softmax_from_reward_beta=5,1
7,0.09200000000000001,0.7080912683242312,0.7125099857937037,0.6808327735884638,0.5680812762305141,0.7092755645643538,greedy_beta=0.2,1
8,0.12780000000000002,0.6196594757735668,0.6495945142542827,0.6024693073558391,0.49527757489308716,0.5892780650425632,greedy_beta=0.6,1
9,0.03303724303030729,0.8573371825868841,0.9607504878924514,0.821386306640699,0.7798133580759168,0.8144740098661548,content_based_filtering_,1
10,0.10827270616425674,0.6170478688041217,0.5590781268359588,0.5941690600559987,0.49722026609629394,0.6066447138003104,softmax_from_reward_beta=-1,2
11,0.06281496079910637,0.7166926373079063,0.5542764066403352,0.6787343237549572,0.6018136531780474,0.7449019000951241,softmax_from_reward_beta=5,2
12,0.1288,0.5496430990310055,0.4508361457319951,0.5267489739060316,0.43773549881298096,0.5791796923367794,greedy_beta=0.2,2
13,0.11180000000000004,0.6766960047507712,0.6358709968177054,0.6437283916808639,0.48934513619169595,0.6416439167184163,greedy_beta=0.6,2
14,0.03489366986430607,0.8399559533097944,0.7170125497180114,0.7947308707532392,0.6420901946881786,0.7901755857523883,content_based_filtering_,2
15,0.08099484854817485,0.660307205903224,0.6113641282500581,0.6367596450693136,0.5381282190866769,0.6901893345026916,softmax_from_reward_beta=-1,3
