,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.00046829187896532654,0.5733736786561703,0.5690010066343664,0.19320991554855999,0.4312482452206314,0.5670772785851391,softmax_from_reward_beta=-1,0
1,0.0003854744206968379,0.676644614634974,0.6982891835949748,0.20162591843772065,0.5402809159690514,0.6201623874012453,softmax_from_reward_beta=5,0
2,0.0009,0.1447191139541653,0.11498955326213312,0.1490764205426189,0.4647594618722796,0.6823913912521973,greedy_beta=0.2,0
3,0.0009000000000000002,0.9449731230666623,6.629410868239418,0.5327089606239886,0.3590344419851899,0.5909797835546324,greedy_beta=0.6,0
4,0.000329950198566911,0.6861318602061118,0.7030580025049085,0.20024951309868738,0.4495109365582466,0.6459407702573553,content_based_filtering_,0
5,0.00048127995048233367,0.514071977284425,0.438778889837531,0.17610677903064073,0.440567047432065,0.565204336101812,softmax_from_reward_beta=-1,1
6,0.0006543523194518422,0.44741722093961606,0.3976798958044277,0.18302861610906254,0.32744921671506017,0.47921993772446947,softmax_from_reward_beta=5,1
7,0.0009000000000000001,0.1644489377749136,0.08922667802888813,0.07672215774340123,0.3068224186822772,0.4781944341000619,greedy_beta=0.2,1
8,0.0003,0.5149276797815543,0.26768003408666435,0.15013506624599654,0.5805076873227953,0.5549032643360934,greedy_beta=0.6,1
9,0.00032057364661397135,0.5973650700207419,0.49062998163349214,0.179349017169364,0.5838522467184812,0.655486860753138,content_based_filtering_,1
10,0.0005239137087141123,0.5549234025195672,0.5658053777355511,0.19316872684409384,0.38192254000157116,0.5262313760381637,softmax_from_reward_beta=-1,2
11,0.0002613972583281694,0.728544706884127,0.7170565630084965,0.18352921628187388,0.5170035881558434,0.7088711750164995,softmax_from_reward_beta=5,2
12,0.0009,0.2544756744285237,0.11276959697046166,0.13817823802679957,0.19786452762037515,0.3892245786907889,greedy_beta=0.2,2
13,0.0009000000000000002,0.5048519110316514,0.3383087909113849,0.14650063933746243,0.5409105780795217,0.5839462370736236,greedy_beta=0.6,2
14,0.0003072784013198526,0.7099081405639792,0.7677287460240246,0.20503574339444822,0.500156938014552,0.6635091818765575,content_based_filtering_,2
15,0.00044022778973895003,0.5822001972668008,0.5567119313669221,0.18978742118213762,0.3783087992966175,0.5912745119432133,softmax_from_reward_beta=-1,3
16,0.000529302878524929,0.5718620532232517,0.5686986404380507,0.20480058286788483,0.41634184298943727,0.5424979251071839,softmax_from_reward_beta=5,3
17,0.0005,0.2519330235624694,0.11173309135124702,0.16301287069002582,0.12020002523437143,0.2908437811011293,greedy_beta=0.2,3
18,0.0003,0.5602372020519004,0.335199274053741,0.160368654746276,0.48911973994225266,0.6554547314267049,greedy_beta=0.6,3
