,NM,SNIPS,IPS,SMIPS,BIPW,true_val,policy,trial
0,0.001855474445642166,0.5830252500026095,0.5358929679633745,0.30101125015109576,0.6890884169638157,0.5741676956670606,softmax_from_reward_beta=-1,0
1,0.0015434417505236146,0.5432885374462285,0.42516985830222154,0.25122024813523774,0.3738383446231019,0.6290358982529602,softmax_from_reward_beta=5,0
2,0.00040000000000000013,0.5648278227114686,0.10461992325845654,0.17699984078372186,0.582599627841264,0.6568679571727016,greedy_beta=0.2,0
3,0.002599999999999999,0.37831398083451157,0.35797064074390766,0.2271859467406731,0.48207955073565245,0.5952712121599408,greedy_beta=0.6,0
4,0.001334522370287247,0.6245267631502786,0.5109890485818988,0.28104484344353753,0.3871858397554606,0.6491044890102983,content_based_filtering_,0
5,0.0019395530927712001,0.5470285520087539,0.47805735083486134,0.26683409413855247,0.4246083363518119,0.5712806189443143,softmax_from_reward_beta=-1,1
6,0.002546163089433541,0.5257169564030882,0.539510140475476,0.29448629820442274,0.4120948344054632,0.48541644693006786,softmax_from_reward_beta=5,1
7,0.0043999999999999985,0.11585188474296414,0.09652006374268808,0.14058336731982735,0.11823505680821836,0.5185707421123379,greedy_beta=0.2,1
8,0.0023999999999999994,0.36678089681424586,0.30078519775541973,0.21245332188212587,0.36363440787047147,0.5632687291543662,greedy_beta=0.6,1
9,0.0012893318557198634,0.6431224539795992,0.5414707919551337,0.28508579632490194,0.5489103217925876,0.6622504736341646,content_based_filtering_,1
10,0.002088966714037074,0.5389026455590914,0.5126843499904434,0.2828270119920403,0.34912840893864633,0.5323367167787817,softmax_from_reward_beta=-1,2
11,0.001094569307960991,0.7597218692306007,0.9164930817715679,0.31628188657790235,0.45327540577808395,0.7148244608004748,softmax_from_reward_beta=5,2
12,0.0035999999999999986,0.1928136368524797,0.11244231286439253,0.15646107172925566,0.17258728909119964,0.44366722626585453,greedy_beta=0.2,2
13,0.002799999999999999,0.49632163648121547,0.3373269385931775,0.23452882764281605,0.43838004100322725,0.5684701896242143,greedy_beta=0.6,2
14,0.0013558243219079,0.6647078292060463,0.6733042430514047,0.29888022683964344,0.5078356199972331,0.6456973753253853,content_based_filtering_,2
15,0.0017495364865622318,0.6316750514422019,0.6459288516299597,0.3148902489684726,0.45426427183300255,0.5965317642889663,softmax_from_reward_beta=-1,3
16,0.002036815576510174,0.5749604616899469,0.6250803005048708,0.3289378345166031,0.35723520469316283,0.5487705371239904,softmax_from_reward_beta=5,3
17,0.005199999999999997,0.13529948661647273,0.1129097488287414,0.13243287795884562,0.10919248774275184,0.30431540616433855,greedy_beta=0.2,3
18,0.0014,0.5558704257226655,0.33872924648622416,0.2390179722790347,0.4234007518403232,0.6607157974169244,greedy_beta=0.6,3
19,0.0013568565090569342,0.6660505778340544,0.6478757474293604,0.3103632575491274,0.5312842520065606,0.6524388720072586,content_based_filtering_,3
20,0.0021624381604248974,0.49218677639463054,0.4402201956048109,0.2541792022712228,0.445163275770843,0.540161440667594,softmax_from_reward_beta=-1,4
21,0.0017871283325732593,0.5901715984127588,0.6921487463962847,0.30547193200026923,0.4898936025588773,0.5857980015322517,softmax_from_reward_beta=5,4
22,0.0027999999999999995,0.16778868556596732,0.09511966798901583,0.1505421947518308,0.21748823917284607,0.35154610060857583,greedy_beta=0.2,4
23,0.0017999999999999995,0.42254623333366137,0.28535900396704744,0.2007960551542896,0.311577460154891,0.5706903051314537,greedy_beta=0.6,4
24,0.0013268469804773113,0.6281843303850669,0.5830868101340079,0.2664842238277829,0.5814873178023845,0.6593002254096219,content_based_filtering_,4
25,0.001864302488305744,0.6231107235922714,0.6469390183199862,0.31162154680384563,0.4614546993672848,0.579550841522783,softmax_from_reward_beta=-1,5
26,0.002458943516366512,0.5832684583488524,0.6298878590178741,0.328400373390632,0.31293793813697995,0.5009238327421298,softmax_from_reward_beta=5,5
27,0.002799999999999999,0.17819454358054929,0.14842053886615914,0.1752341023966549,0.26326544899027793,0.4690071236091107,greedy_beta=0.2,5
28,0.003799999999999999,0.7795020193636973,1.5360965528837365,0.3238847451507509,0.3459323986172676,0.5343362116547191,greedy_beta=0.6,5
29,0.0012930369483120721,0.698687748534209,0.7178872657039471,0.32019309742090657,0.5146131056286395,0.6666222611664032,content_based_filtering_,5
30,0.0019791584565433955,0.5266160023407472,0.4851688187325721,0.2780212596579753,0.5758723028227687,0.5552965490156363,softmax_from_reward_beta=-1,6
31,0.002734116017778967,0.5422386137136647,0.6374308158199745,0.34249964609693573,0.43586160655040296,0.46896997878875174,softmax_from_reward_beta=5,6
32,0.005199999999999997,0.18864618757299814,0.19720549415143312,0.19272052882890547,0.4833943870700896,0.5276053210948124,greedy_beta=0.2,6
33,0.0021999999999999997,0.3981542182295773,0.2822868849061352,0.21745672193145185,0.9144530444787815,0.5469200352932835,greedy_beta=0.6,6
34,0.0013717738023550897,0.6201867251794763,0.5444435803718047,0.2852793082373578,0.7625373876634985,0.6470012175020139,content_based_filtering_,6
35,0.001948890242066168,0.5782676209939409,0.5815724219009399,0.30590748605611723,0.46648829139396547,0.5550738223214515,softmax_from_reward_beta=-1,7
36,0.002684844492704271,0.5165117655888661,0.5201885880586572,0.3113638161986868,0.27470881106937306,0.47377485650521145,softmax_from_reward_beta=5,7
37,0.002799999999999999,0.1977006399846318,0.12154223177032442,0.17817593331424253,0.17286811849474906,0.3829163059772633,greedy_beta=0.2,7
38,0.002999999999999999,0.5897830741604843,1.0372475937059749,0.36597968847725043,0.4134277660511434,0.4899500853755643,greedy_beta=0.6,7
39,0.001482201276295072,0.6500056439767236,0.6472439686074337,0.308218721567745,0.5320283499732613,0.6264011385671465,content_based_filtering_,7
40,0.0022440262686815493,0.5271655314517598,0.5287108028686377,0.27827913805999754,0.3703257686272263,0.5156374274003158,softmax_from_reward_beta=-1,8
41,0.0021555913871082267,0.4387419152577414,0.3777784318187703,0.2367703980691168,0.35864634868572465,0.526922514650967,softmax_from_reward_beta=5,8
42,0.0031999999999999993,0.22507606559331947,0.10874052522905973,0.1405463733562599,0.22017225179076194,0.5839187431896994,greedy_beta=0.2,8
43,0.0019999999999999996,0.45063016236823306,0.32622157568717913,0.22587155807362796,0.36201073868200184,0.4916343155924151,greedy_beta=0.6,8
44,0.0013205066887266312,0.6650512347101789,0.6451308632221235,0.2868135066646112,0.4042599705345929,0.6445104271282268,content_based_filtering_,8
45,0.0019487058440205893,0.5511830613199724,0.5144238627184706,0.27868047399070395,0.41606684355437756,0.5700659266793996,softmax_from_reward_beta=-1,9
46,0.003025831287522141,0.4548559632922096,0.47708255742501327,0.2858617126068982,0.22041652711248025,0.43430264197897395,softmax_from_reward_beta=5,9
47,0.0023999999999999994,0.575835332395403,0.28902065300335317,0.20637791867055205,0.2808174827117473,0.6790902050808866,greedy_beta=0.2,9
48,0.0023999999999999994,0.4823238117472678,0.3423937828996564,0.22444543945936507,0.45655551469326017,0.5769504051879492,greedy_beta=0.6,9
49,0.001400770168894881,0.6333107867211832,0.5880483483905098,0.28718473270251593,0.5009703418891877,0.650819154011274,content_based_filtering_,9
